Teks,Media,Label
"Danau Toba, Sumatera Utara terpilih menjadi lokasi F1 Powerboat sport tourism berskala internasional. Balap perahu super cepat kelas dunia ini akan diselenggarakan 24-26 Februari 2023. Lokasinya di Kawasan Pelabuhan Mulia Raja Napitupulu, Bukit Pahoda, dan Lapangan Mini Soposurung.

Ajang F1 Powerboat Lake Toba ini ditargetkan bisa mendatangkan 25 ribu wisatawan dari lokal maupun mancanegara. Bagi Anda yang berencana menyaksikan ajang olahraga kelas dunia ini jangan melewatkan kesempatan untuk menikmati kuliner khas yang menjadi salah satu daya tarik Danau Toba.

Mulai di pagi hari dengan mencicipi jajanan khas yaitu ombus ombus. Kuliner yang berbahan dasar tepung beras atau tepung ketan yang diisi dengan gula merah dan beberapa bumbu lainnya ini merupakan kue tradisional yang sangat terkenal bagi masyarakat Suku Batak.

Ombus ombus ini pada umumnya disajikan pada acara syukuran, pernikahan dan acara kematian sebagai kudapan bagi tamu yang hadir. Anda bisa membeli kue tradisional ini di pedagang keliling atau di warung nasi.

Nikmatnya kuliner arsik ikan mas tidak boleh terlewatkan. Arsik ikan mas ini dimasak dengan bumbu dan rempah yang beragam, dengan proses masak yang lama membuat cita rasa gurih sangat terasa dalam kuliner satu ini. Penggemar kuliner pedas niscaya terpuaskan dengan kuliner ini.

Tidak lupa untuk menambah lengkap cita rasa pedas yang menggoda, Anda juga bisa menambahkan sambal khas batak yang sudah sangat terkenal yaitu sambal tuk tuk. Ketika menikmati sambal ini, rasa pedas dari andaliman, merica khas batak akan sangat terasa dan dijamin akan semakin nikmat apabila anda menikmati sambal tuk tuk ini dengan gorengan.

Mungkin Anda sebelumnya pernah mendengar spaghetti khas batak, orang Suku Batak biasa menyebutnya dengan mi gomak. Hidangan satu ini terkenal dengan rasa gurih dan pedasnya, yang mana gurih berasal dan santan kelapa sedangkan pedasnya berasal dari merica batak atau andaliman. Mi gomak biasanya di olah menjadi dua jenis, ada yang berkuah dan juga goreng, Anda hanya tinggal memilih sesuai dengan selera.

Suku Batak juga memiliki hidangan popular seperti Sashimi Jepang, yaitu Na Niura. Hidangan satu ini sudah sangat terkenal bagi masyarakat Batak. Seperti sashimi, Na Niura juga disajikan mentah tidak melalui proses masak sebelumnya.

Na Niura sendiri terbuat dari ikan mas dan berbagai macam bumbu yang dihaluskan seperti cabai merah, bawang merah, bawang putih, rias, andaliman dan bahan lainnya. Bumbu halus tersebut dilumuri ke seluruh ikan mas dan didiamkan hingga bumbunya menyerap. Na Niura memiliki cita rasa yang kaya, mulai dari gurih, pedas dan asam hanya dalam satu kudapan.",Liputan6,Olahraga
"Taman hiburan Chimelong yang merupakan sebuah taman hiburan dalam ruangan terbesar di dunia dibuka pada September 2023. Tempat wisata bertema kapal luar angkasa ini terletak di Zhuhai, China. Dilansir dari The Sun, Kamis, 26 Oktober 2023, setelah peluncurannya, taman hiburan ini telah mendapatkan tujuh penghargaan rekor dunia.

Tidak hanya dipenuhi dengan berbagai wahana permainan, Chimelong juga menghadirkan akuarium raksasa yang menjadi tempat tinggal bagi lebih dari 150.000 hewan. Taman hiburan ini juga dihiasi oleh langit-langit yang terbuat dari kaca raksasa serta arsitektur yang terinspirasi dari karya fiksi ilmiah, yang akan membuat para pengunjung takjub.

Dengan kapasitas 50.000 orang per harinya, ruangan seluas empat juta kaki persegi ini cukup besar untuk banyak orang. Para penggemar luar angkasa seperti kosmos, alien, dan pesawat luar angkasa, akan puas menjelajahi taman wisata tersebut tanpa takut bosan setelah menghabiskan waktu cukup lama berkeliling di taman hiburan tersebut.

Pembangunan taman hiburan bertemakan kapal luar angkasa raksasa ini menghabiskan biaya sebanyak 816 juta poundsterling atau sekitar Rp15,6 triliun, yang menjadikannya taman hiburan termahal di dunia. Bangunan tersebut memiliki akuarium dengan panjang 650 meter, dan menampung lebih dari 16,574,899 galon air di 38 tangki.

Beberapa paus orca yang tinggal di akuarium taman hiburan tersebut dapat menghasilkan gelombang setinggi 10,5 kaki. Hal tersebut menjadikan taman hiburan itu sebagai kolam ombak buatan dalam ruangan terbesar di dunia karena mesin ombaknya yang canggih.",Liputan6,Hiburan
"Mayang Lucyana kerap menjadi sorotan, berkat ambisinya terjun ke dunia hiburan Tanah Air. Bahkan totalitas adik mediang Vanessa Angel ini ditunjukan dengan melakukan operasi plastik pada hidungnya.

Sebagai orangtua Mayang, Doddy Sudrajat selalu mengajarkan putrinya untuk total dalam menekuni suatu bidang. Termasuk dalam urusan penampilan.

""Kalau Daddy sih nggak setengah-setengah. Kalau akhirnya dia operasi berhubungan dia masuk entertain ya iya, karena total sebagai public figure,"" ujar Doddy Sudrajat di Kawasan Kebayoran Lama, Jakarta Selatan, Kamis (5/10/2023).

""Mayangnya juga yang minta operasi ya iya. Waktu dia minta pun Daddy cari informasi gimana sih operasi hidung dan sebagainya,"" sambung Doddy Sudrajat.

Semula Doddy mengaku tidak mengizinkan Mayang Lucyanaterjun ke dunia entertainment. Doddy mengaku trauma setelah mendiang Vanessa tersandung kasus hukum di Surabaya.

""Dia (Mayang) waktu masuk entertain kan sebenernya Daddy nggak kasih, karena sudah trauma dengan kasus kakaknya pada saat itu, waktu di Surabaya. Sebenernya itu titik balik melarang Mayang tuh,"" akunya.

Sebelum melarang secara langsung, Doddy mengetahui Mayang sering mengikuti ajang pencarian bakat seperti Idola Cilik, Indonesian Idol Junior, hingga Indonesia Mencari Bakat.

""Daddy biarin aja karena buat jam terbang. Meskipun nggak masuk final, nggak juara, tapi nggak apa-apa. Jadi pada saat ada kasus di Surabaya Daddy cut, 'Udah nggak usah masuk dunia entertain',"" kenang Doddy.",Liputan6,Hiburan
"Saham YG Entertainment kembali koreksi pada perdagangan saham Jumat, (22/9/2023). Pergerakan saham YG Entertainment yang melemah ini terjadi di tengah kabar kontrak Blackpink.

Dikutip dari data google market summary, saham YG Entertainment merosot 2,05 persen ke posisi 66.400 won Korea Selatan atau sekitar Rp 764.427 (asumsi Won Korea Selatan terhadap rupiah di kisaran 11.512) pada Jumat, 22 September 2023. Dengan koreksi saham itu membuat kapitalisasi pasar YG Entertainment menjadi USD 1,24 triliun.

Koreksi saham YG Entertainment itu terjadi di tengah indeks Kospi Korea Selatan susut 0,27 persen menjadi 2.508,13. Indeks Kosdaq melemah 0,39 persen ke posisi 857,35.

Pada penutupan perdagangan Kamis, 21 September 2023 bahkan merosot 13,28 persen ke posisi USD 69.200 Won Korea Selatan. Saham YG Entertainment lesu setelah media Korea Selatan mengabarkan tiga dari empat anggota Blackpink tidak akan menandatangani kontrak baru dengan YG Entertaiment.

Sport Seoul menyebutkan berdasarkan pernyataan sejumlah sosok di industri musik, anggota Blackpink yakni Jisoo, Jennie, dan Lisa akan menandatangani kontrak dengan label lain. Sedangkan Rose Blackpink akan memperbarui kontraknya dengan YG.

Sports Seoul menambahkan, tiga anggota sedang berdiskusi di menit-menit terakhir dengan strategi terpisah tetapi bersama. Ini berarti anggota blackpink akan menandatangani kontrak dengan label lain tetapi habiskan enam bulan sebagai bagian dari Blackpink.

Dikutip dari Soompi, Jumat, 22 September, YG Entertaiment kembali merilis pernyataan singkat terkait diskusi perpanjangan kontrak anggota Blackpink.

Menurut orang dalam industri pada 21 September, Rose, salah satu anggota Blackpink menandatangani perjanjian untuk memperbarui kontraknya dengan YG Entertainment. Tiga anggota yang tersisa termasuk Jennie, Jisoo, dan Lisa dikabarkan sedang negosiasi untuk pindah ke agensi lain sambil berpartisipasi dalam aktivitas Blackpink selama enam bulan.

Menanggapi laporan itu, YG Entertainment menyatakan saat ini perpanjangan kontrak Blackpink belum dikonfirmasi dan sedang dibahas. Kontrak Blackpink sebelumnya dengan YG Entertainment berakhir bulan lalu.",Liputan6,Hiburan
"Saham agensi K-pop YG Entertainment anjlok hampir 9 persen pada perdagangan Jumat, (15/9/2023). Koreksi saham YG Entertainment terjadi setelah media Korea Selatan melaporkan anggota Blackpink Lisa telah menolak tawaran perpanjangan kontrak dari agensi tersebut.

Dikutip dari CNBC, harga saham YG Entertainment yang merosot tersebut termasuk penurunan terbesar sejak 28 September 2022. Hingga artikel ini ditulis, saham YG Entertainment Inc tergelincir 2,94 persen ke posisi 79,300 krw.

Menurut media Korea Selatan Star News , Lisa Blackpink telah menolak dua tawaran dari YG dengan besaran kontrak dilaporkan bernilai 50 miliar won atau USD 37,6 juta (atau sekitar Rp 578,69 miliar, asumsi won Korea Selatan terhadap rupiah di kisaran 11.573).

Hal ini menyusul laporan awal Juli 2023 kalau Lisa Blackpink belum dapat menemukan kesepakatan mengenai perpanjangan kontrak dengan agensi.

Saat itu, media Korea Selatan Newsen melaporkan, YG menanggapi pertanyaan dengan mengatakan kalau diskusi pembaruan kontrak sedang berlangsung. Namun, Munhwa Ilbo melaporkan, kalau perbedaan antara kedua belah pihak cukup besar.

Kabar tersebut muncul saat Blackpink menyelesaikan tur dunia “Born Pink”, salah satu tur dunia terbesar oleh grup Perempuan K-pop yang menarik sekitar 1,5 juta orang di41 kota sejak dimulai pada Oktober 2022. Blackpink akan menggelar dua hari terakhir turnya pada 16 dan 17 September di Seoul, Korea Selatan.

Mengutip laman allkpop, Lisa dikabarkan telah menerima berbagai tawaran menggiurkan dari luar negeri termasuk negara asalnya, Thailand senilai ratusan miliar won. Bahkan dikabarkan Lisa telah menolak proposal kedua dari YG, setelah tawaran perpanjangan awal mereka dengan rumor yang menyebutkan YG tawarkan 50 miliar won kepada Lisa.

Blackpink terdiri dari Jisoo, Jennie, Rose dan Lisa telah menjadi salah satu grup K-pop tersukses di YG Entertainment. Grup beranggotakan empat orang ini debut bersama YG pada Agustus 2016. Grup K-pop biasanya menandatangani kontrak berdurasi tujuh tahun, kontrak Blackpink berakhir pada Agustus. Namun, agensi tersebut belum mengonfirmasi pembaruan kontrak apapun dengan salah satu anggotanya.",Liputan6,Hiburan
"Saham YG Entertainment turun hampir 7 persen setelah kabar pembaruan kontrak untuk girl grup Blackpink. Saham YG diperdagangkan pada KRW 73.900 pada pukul 14:41 waktu setempat.

Harga saham YG Entertainment tersebut sentuh level terendah sejak 11 Mei, ketika saham perusahaan ditutup pada posisi KRW 66.700. Menurut laporan eksklusif dari Munhwa Ilbo yang dikutip dari CNBC International, Rabu (12/7/2023), Lisa dan YG Entertainment sedang dalam tahap diskusi pembaruan kontrak. Namun, belum ada kesepakatan yang dibuat karena tuntutan dan persyaratan keduanya masih berjauhan.

Sementara negosiasi perpanjangan kontrak YG Entertainment dengan member BLACKPINK lainnya, Jennie, Jisoo, dan Rosé berjalan lancar. Baik anggota maupun YG Entertainment menyetujui persyaratan tertentu untuk menyetujui perpanjangan kontrak. YG Entertainment pun memberikan komentarnya.

YG Entertainment mengatakan permintaan acara China tersebut tidak ada hubungannya dengan situasi pembaruan kontrak. Hal itu lebih berkaitan dengan tur BLACKPINK dan jadwal pribadi Lisa BLACKPINK.

Meski demikian, YG Entertainment tak berbicara banyak terkait perpanjangan kontrak dengan BLACKPINK dan hanya menegaskan perpanjangan kontrak sedang didiskusikan dengan semua member. Saat ini, grup idol Kpop BLACKPINK masih melangsungkan rangkaian tur konser 'BORN PINK' yang telah dimulai sejak Oktober 2022.

Adapun kegiatan grup, selanjutnya diperkirakan akan diputuskan setelah YG Entertainment secara resmi mengumumkan status kontrak masing-masing anggota dengan perusahaan. Blackpink, terdiri dari anggota Jisoo, Jennie dan Rosé, selain Lisa — telah menjadi salah satu grup K-pop paling sukses di YG Entertainment.

Grup beranggotakan empat orang ini memulai debut dengan YG pada Agustus 2016. Karena grup K-pop biasanya menandatangani kontrak tujuh tahun, kontrak Blackpink diperkirakan berakhir pada Agustus tahun ini.

Grup ini adalah grup artis Asia dan K-pop pertama yang menjadi headline festival Coachella di AS, dan band K-pop pertama yang menjadi headline festival besar di Inggris pada festival BST Hyde Park. Blackpink juga memegang Rekor Dunia Guinness untuk kanal musik yang paling banyak dilihat di YouTube untuk sebuah grup, mengalahkan band pop AS Maroon 5 pada April.",Liputan6,Hiburan
"Nama Ragil Kembar Dwi Suryo atau yang akrab disapa Immanuel Ragil, diam-diam selama ini menjadi sosok di balik suksesnya sejumlah talenta muda berbakat yang berkarier di industri hiburan tanah air. Nama-nama yang telah disukseskan olehnya adalah Dycal Siahaan, Bagas Ran, hingga Mahen.

Menangani nama-nama artis yang selama ini berada di bawah naungannya itu bukanlah hal yang mudah. Terlebih lagi dalam hal mendukung agar nama maupun karya-karya para artis itu bisa dikenal masyarakat luas. Benar-benar menjadi tantangan tersendiri bagi Ragil.

Ditemui di kawasan Sawah Besar, Jakarta Pusat belum lama ini, Ragil menceritakan perihal lika-liku menjadi seorang manajer artis. Menurutnya, pekerjaan yang digeluti olehnya saat ini benar-benar memberikan tantangan besar. Terlebih, karakter serta watak masing-masing sangatlah berbeda.

""Untuk meng-handle beberapa artis, apalagi talenta muda itu enggak mudah, ya, karena karakter mereka yang beda-beda. Otomatis cara menghadapi mereka pun juga beda. Dan yang unik dan lucu itu, pasti ya ada kesalnya, kayak nano-nano, pasti seru banget. Kebetulan kita semua satu frekuensi sama gue, jadi enggak ada capeknya buat nge-handle mereka semua,"" ungkap Immanuel Ragil dalam keterangannya.",Liputan6,Hiburan
"Sebagai pusat hiburan keluarga, Timezone mengumumkan perluasan venuenya yang terletak di lantai 2 Summarecon Mall Serpong, menawarkan pengalaman bermain game yang lebih baik. Dengan total luas area 2339 meter persegi, termasuk mesin permainan baru, pengunjung Timezone dapat mengharapkan kesenangan yang lebih seru dari sebelumnya.

Pengunjung Timezone bisa merasakan keseruan “berperang” bersama teman dalam Laser Tag Arena, yang mampu menyediakan keseruan perang laser bersama 24 pemain sekaligus. Mengikuti kesuksesan games VR Hologate di Summarecon Mall Kelapa Gading 3, pengunjung juga bisa menikmati VR Hologate di Mall Summarecon Serpong.

Untuk pecinta bowling, Timezone menghadirkan 8 lintasan Social Bowling, yang terdiri dari 4 lintasan short lane bowling, dan 4 lintasan medium lane bowling.

Dengan lintasan bowling yang semakin banyak, pengunjung lebih mudah menikmati keseruan bermain bowling. Tentu tidak lupa, area party room yang mampu menampung 90 orang, memberikan kemudahan untuk membuat acara, mulai dari pesta ulang tahun sampai corporate gathering, dengan nyaman dan menyenangkan.

Menurut CEO dan Presiden Direktur Timezone Indonesia Naveen H., pihaknya berkomitmen penuh untuk memberikan pengalaman terbaik bagi keluarga Indonesia. Naveen menyatakan, “Saat kami memutuskan untuk memperluas area Timezone di Summarecon Mal Serpong, fokus utama kami adalah menyediakan akses tidak terbatas untuk keluarga Indonesia menikmati pengalaman bermain game.

Dengan pilihan mesin permainan terbaik Timezone akan memberikan pengalaman mendalam dan tak terlupakan untuk semua pengunjungnya.”",Liputan6,Hiburan
"Selain bermain musik, siapa sangka penyanyi wanita bertalenta Angie Zelena piawai bermain ice skating. Bahkan, ia mengaku pernah mengikuti kompetisi ice skating tingkat internasional.

Ia menganggap ice skating sebagai hiburan di luar kesibukannya bermusik. Angie tak menyangka, olahraga yang semula hanya sekadar hobi dan hiburan itu, mengantarkannya meraih medali emas.

""Aku merasa ice skating hiburan banget untuk aku di luar musik. Aku juga semangat sekali ikut kompetisi,"" aku Angie kepada pewarta, Sabtu (2/9/2023).

""Sudah beberapa kali juga ikut kompetisi ice skating tingkat internasional, dan menurut aku itu suatu kebanggaan,"" tambah Angie.",Liputan6,Hiburan
"Vokalis Band Wali, Farhan Zainal Muttaqin atau dikenal dengan Faank Wali mengikuti kajian yang dihadiri Habib Umar bin Hafidz di Jakarta. Dalam kesempatan tersebut, Faank bertanya tentang profesinya di dunia hiburan.

Faank mengaku kedatangan Habib Umar bin Hafidz ke Tanah Air menambah kecintaannya kepada Rasulullah SAW. Kesempatan yang langka untuk berjumpa dengan ulama Tarim itu ia manfaatkan untuk mendapat amalan agar bisa memanajemen imannya sebagai seorang muslim.

Faank bercerita, dunia hiburan yang ia geluti saat ini sangat dekat dengan kemaksiatan dan dosa. Bahkan, tak sedikit di antara pekerja entertainment yang melakukan umrah tapi belum bisa menikmati ibadah tersebut dengan maksimal.

“Bagaimana me-manage iman kami supaya iman kami ini kalaupun berkurang jangan berkurang banget ya habib. Bagaimana cara me-manage?” tanya Faank Wali seperti dilihat dari tayangan YouTube Nabawi TV, Selasa (22/8/2023).

Pertanyaan Faank Wali itu sempat membuat Habib Umar tersenyum. Apalagi ia mendengar keinginan seorang vokalis salah satu band musik di Indonesia yang merindukan akan takwa kepada Allah SWT.",Liputan6,Hiburan
"Lalisa Manoban, atau yang lebih dikenal dengan nama Lisa BLACKPINK kembali menjadi sorotan. Kali ini, perempuan berusia 26 tahun tersebut menyabet gelar sebagai selebritas Asia dengan bayaran paling tinggi untuk unggahan Instagram berbayar (endorse).

Dilansir dari AsiaOne, Sabtu, 19 Agustus 2023, sebuah unggahan yang dibagikan oleh Lisa BLACKPINK di Instagram dengan tarif 575.000 dolar AS atau sekitar Rp8,8 miliar. Kabar ini didapat dari Instagram Rich List terbaru yang dirilis oleh platform manajemen pemasaran media sosial Hopper HQ.

Saat ini, Lisa yang menempati peringkat ke-26 selebritas hiburan Asia dengan posisi tertinggi dalam daftar tersebut. Saat berita ini ditulis, selebritas yang bernaung di agensi YG Entertainment ini memiliki lebih dari 96,6 juta pengikut di Instagram.

Mengutip dari Kanal Regional Liputan6.com, Senin(12/6/2023), pelantun ""Money"" tersebut lahir di Buriram, Thailand dan mempunyai nama lengkap Lalisa Manoban. Sedangkan, nama aslinya Pranpriya Manoban.

Mempunyai tinggi badan 166,5 cm dan berat badan 44,7 kg membuat Lisa terlihat sangat tinggi dan mempunyai proporsi badan seperti model. Sebelum debut bersama BLACKPINK, Lisa pernah menjadi model untuk brand dari agensinya.

Saat pertama kali debut, Lisa BLACKPINK memang sudah terlihat sangat mencolok di antara para personel BLACKPINK lainnya. Setelah ia debut, ternyata banyak penggemar dari luar Korea Selatan yang terpikat dengan karisma yang ia miliki.

Pada 2016, ia memilih nama panggungnya, yakni Lisa dan menjadi penari utama, rapper utama, vokalis pendukung dan yang termuda (alias maknae di industri k-pop) dari girl grup K-pop, BLACKPINK, yang memulai debutnya pada 8 Agustus 2016.",Liputan6,Hiburan
